DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2005-0590-BGD,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,BGD,Bangladesh,Southern Asia,Asia,"Naogaon, Joypurhat district (Rajshahi province), Gaibandha, Rangpur, Nilphamari, Dinajpur districts (Rangpur province)",Mosoon rains,,No,No,No,,22570,Km2,,,"Jamuneshwari, Chhoto Jamuna",2005,10,3,2005,10,20,19,,100000,,100000,,,,,,,64.0927402574269,"[{""adm2_code"":5808,""adm2_name"":""Joypurhat""},{""adm2_code"":5811,""adm2_name"":""Naogaon""},{""adm2_code"":5806,""adm2_name"":""Dinajpur""},{""adm2_code"":5807,""adm2_name"":""Gaibandha""},{""adm2_code"":5814,""adm2_name"":""Nilphamari""},{""adm2_code"":5818,""adm2_name"":""Rangpur""}]",2007-01-15,2023-09-25
2005-0599-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"East Midnapore, South 24 Parganas, Barddhaman, Nadia districts (West Bengal province), Baleshwar district (Orissa province)",Heavy rains,,No,No,No,,29110,Km2,,,Ichachamati and tributaries,2005,10,21,2005,10,24,19,,2000000,250000,2250000,,,,,117000,182548,64.0927402574269,"[{""adm2_code"":70207,""adm2_name"":""Baleshwar""},{""adm2_code"":17946,""adm2_name"":""Barddhaman""},{""adm2_code"":17956,""adm2_name"":""Nadia""},{""adm2_code"":70291,""adm2_name"":""East Midnapore""},{""adm2_code"":70294,""adm2_name"":""South 24 Parganas""}]",2005-10-25,2023-09-25
2005-0603-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Surat, Vadodara, Bhavnagar, Panch Mahals, Narmada districts (Gujarat province)",Heavy rains,Broken Dam/Burst bank,No,No,No,,53200,Km2,,,"Vishwamitri, Tapi",2005,9,22,2005,10,11,15,,,,,,,,,,,64.0927402574269,"[{""adm2_code"":17639,""adm2_name"":""Bhavnagar""},{""adm2_code"":17649,""adm2_name"":""Surat""},{""adm2_code"":17652,""adm2_name"":""Vadodara""},{""adm2_code"":70126,""adm2_name"":""Narmada""},{""adm2_code"":70128,""adm2_name"":""Panch Mahals""}]",2005-10-25,2023-09-25
2005-0627-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Salem, Namakkal, Karur, Erode, Tiruchchirappalli, Vellore, Perambalur, Nagapattinam, Kanniyakumari, Dharmapuri, Madurai, Villupuram, Chennai, Cuddalore districts (Tamil Nadu province), Karaikal district (Puducherry province), Bangalore Rural, Bangalore Urban, Mysore districts (Karnataka province), Nellore, Chittoor, Vishakhapatnam, Srikakulam, Vizianagaram, Cuddapah districts (Andhra Pradesh province), West Bengal, Orissa provinces",Monsoonal rain,,No,No,No,,131300,Km2,,,"Cauvery, Coleroon, Palar, Pennar, Papaghni, Nagavali, Vamsadhara, Bhavani",2005,10,23,2005,11,13,162,,2000000,,2000000,,,,,,,64.0927402574269,"[{""adm1_code"":1504,""adm1_name"":""Orissa""},{""adm1_code"":1511,""adm1_name"":""West Bengal""},{""adm2_code"":17549,""adm2_name"":""Chittoor""},{""adm2_code"":17550,""adm2_name"":""Cuddapah""},{""adm2_code"":17561,""adm2_name"":""Nellore""},{""adm2_code"":17565,""adm2_name"":""Srikakulam""},{""adm2_code"":17566,""adm2_name"":""Vishakhapatnam""},{""adm2_code"":17567,""adm2_name"":""Vizianagaram""},{""adm2_code"":17692,""adm2_name"":""Mysore""},{""adm2_code"":70158,""adm2_name"":""Bangalore Rural""},{""adm2_code"":70159,""adm2_name"":""Bangalore Urban""},{""adm2_code"":17868,""adm2_name"":""Dharmapuri""},{""adm2_code"":17870,""adm2_name"":""Kanniyakumari""},{""adm2_code"":17875,""adm2_name"":""Erode""},{""adm2_code"":17879,""adm2_name"":""Salem""},{""adm2_code"":17883,""adm2_name"":""Tiruchchirappalli""},{""adm2_code"":70242,""adm2_name"":""Chennai""},{""adm2_code"":70243,""adm2_name"":""Cuddalore""},{""adm2_code"":70245,""adm2_name"":""Karur""},{""adm2_code"":70246,""adm2_name"":""Madurai""},{""adm2_code"":70247,""adm2_name"":""Nagapattinam""},{""adm2_code"":70248,""adm2_name"":""Namakkal""},{""adm2_code"":70249,""adm2_name"":""Perambalur""},{""adm2_code"":70254,""adm2_name"":""Vellore""},{""adm2_code"":70255,""adm2_name"":""Villupuram""},{""adm2_code"":70226,""adm2_name"":""Karaikal""}]",2006-04-27,2023-09-25
2005-0646-LKA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,LKA,Sri Lanka,Southern Asia,Asia,"Colombo, Gampaha districts (Western province), Trincomalee district (Eastern province), Jaffna, Kilinochchi, Mullattivu districts (Northern province)",Monsoonal rain,"Slide (land, mud, snow, rock)",No,No,No,,29870,Km2,,,,2005,11,21,2005,11,23,6,,145000,,145000,,,,,,,64.0927402574269,"[{""adm2_code"":25834,""adm2_name"":""Trincomalee""},{""adm2_code"":25839,""adm2_name"":""Jaffna""},{""adm2_code"":25840,""adm2_name"":""Kilinochchi""},{""adm2_code"":25842,""adm2_name"":""Mullattivu""},{""adm2_code"":25851,""adm2_name"":""Colombo""},{""adm2_code"":25852,""adm2_name"":""Gampaha""}]",2006-01-24,2023-09-25
2005-0677-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,Tamil Nadu province,Torrential rains,,No,No,No,,,Km2,,,,2005,12,2,2005,12,3,30,,200000,,200000,,,,,,,64.0927402574269,"[{""adm1_code"":1508,""adm1_name"":""Tamil Nadu""}]",2005-12-08,2023-09-25
2005-0725-AFG,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,AFG,Afghanistan,Southern Asia,Asia,Mazar-e-Sharif district (Balkh province),Heavy rains,,No,No,No,,,Km2,,,,2005,12,28,2005,12,28,,,,150,150,,,,,,,64.0927402574269,"[{""adm2_code"":3487,""adm2_name"":""Mazar-e-Sharif""}]",2006-01-10,2023-09-25
2005-0736-AFG,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,AFG,Afghanistan,Southern Asia,Asia,"Dehdadi district (Balkh province), Emamsaheb district (Kunduz province)",Heavy and melting snow,,No,No,No,,,Km2,,,,2005,12,27,2005,12,29,,,,125,125,,,,,,,64.0927402574269,"[{""adm2_code"":3482,""adm2_name"":""Dehdadi""},{""adm2_code"":3640,""adm2_name"":""Emamsaheb""}]",2006-01-18,2023-09-25
2005-0746-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Himachal Pradesh, Punjab, Jammu and Kashmir, Haryana provinces",Mosnoon rain,,No,No,No,,,Km2,,,"Chenab, Ravi, Beas, Pabbar, Tawi, Ujh",2005,7,5,2005,8,14,10,,2000,,2000,,,,,,,64.0927402574269,"[{""adm1_code"":1492,""adm1_name"":""Haryana""},{""adm1_code"":1493,""adm1_name"":""Himachal Pradesh""},{""adm1_code"":1505,""adm1_name"":""Punjab""},{""adm1_code"":40422,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40423,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40424,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40425,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40426,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40427,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40428,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40429,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40430,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40431,""adm1_name"":""Administrative unit not available""}]",2006-01-24,2023-09-25
2005-0746-PAK,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,PAK,Pakistan,Southern Asia,Asia,"Punjab, Sindh, Jammu and Kashmir provinces",Monsoonal rain,Broken Dam/Burst bank,No,No,No,,,Km2,,,Indus river and tributaries,2005,7,5,2005,8,14,42,20,58000,,58020,,,,,,,64.0927402574269,"[{""adm1_code"":2276,""adm1_name"":""Punjab""},{""adm1_code"":2277,""adm1_name"":""Sindh""},{""adm1_code"":40408,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40409,""adm1_name"":""Administrative unit not available""}]",2006-02-27,2023-09-25
2006-0207-IND,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,IND,India,Southern Asia,Asia,"Adilabad, Hyderabad, Karimnagar, Khammam, Mahbubnagar, Medak, Nalgonda, Nizamabad, Rangareddi, Warangal, Srikakulam, Krishna districts (Andhra Pradesh province)",Heavy rain,,No,No,No,,190900,Km2,17.43,82.81,,2006,4,15,2006,4,18,20,,,,,,,,,,,66.1603305617979,"[{""adm2_code"":17547,""adm2_name"":""Adilabad""},{""adm2_code"":17553,""adm2_name"":""Hyderabad""},{""adm2_code"":17554,""adm2_name"":""Karimnagar""},{""adm2_code"":17555,""adm2_name"":""Khammam""},{""adm2_code"":17556,""adm2_name"":""Krishna""},{""adm2_code"":17558,""adm2_name"":""Mahbubnagar""},{""adm2_code"":17559,""adm2_name"":""Medak""},{""adm2_code"":17560,""adm2_name"":""Nalgonda""},{""adm2_code"":17562,""adm2_name"":""Nizamabad""},{""adm2_code"":17564,""adm2_name"":""Rangareddi""},{""adm2_code"":17565,""adm2_name"":""Srikakulam""},{""adm2_code"":17568,""adm2_name"":""Warangal""}]",2007-01-04,2023-09-25
2006-0221-AFG,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,AFG,Afghanistan,Southern Asia,Asia,"Garziwan district (Faryab province), Doshi district (Baghlan province), Kohestanat district (Sar-e-Pul province)",Brief torrential rain and snowmelt,,No,No,No,,58310,Km2,35.67,66.83,,2006,4,28,2006,5,1,19,25,5000,,5025,,,,,,,66.1603305617979,"[{""adm2_code"":3470,""adm2_name"":""Doshi""},{""adm2_code"":99955,""adm2_name"":""Garziwan""},{""adm2_code"":3730,""adm2_name"":""Kohestanat""}]",2007-01-04,2023-09-25
2006-0245-IRN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Ardebil province,Heavy rains,,No,No,No,,18310,Km2,38.69,47.88,,2006,5,8,2006,5,13,14,,2800,,2800,,,,,16000,24184,66.1603305617979,"[{""adm1_code"":33110,""adm1_name"":""Ardebil""}]",2007-01-05,2023-09-25
2006-0262-BGD,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,BGD,Bangladesh,Southern Asia,Asia,"Khagrachhari district (Chittagong province), Sylhet province",Monsoonal rain,,No,No,No,,,Km2,,,Jamuna and tributaries,2006,5,31,2006,7,24,,,76000,,76000,,,,,,,66.1603305617979,"[{""adm1_code"":580,""adm1_name"":""Sylhet""},{""adm2_code"":5774,""adm2_name"":""Khagrachhari""}]",2007-01-06,2023-09-25
2006-0262-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Assam, Tripura provinces",Monsoonal rain,,No,No,No,,47020,Km2,26.6,94.02,Brahmaputra and tributaries,2006,5,31,2006,7,24,21,,504000,,504000,,,,,,,66.1603305617979,"[{""adm1_code"":1487,""adm1_name"":""Assam""},{""adm1_code"":1509,""adm1_name"":""Tripura""}]",2007-01-06,2023-09-25
2006-0263-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,Kerala province,Monsoonal rain,,No,No,No,,42690,Km2,10.54,76.05,,2006,5,25,2006,6,2,32,,10800,,10800,,,,,,,66.1603305617979,"[{""adm1_code"":1495,""adm1_name"":""Kerala""}]",2007-01-06,2023-09-25
2006-0265-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Maharashtra, Gujarat provinces",Monsoonal rain,,No,No,No,,395400,Km2,18.73,75.23,,2006,5,31,2006,6,4,41,,,,,,,,,,,66.1603305617979,"[{""adm1_code"":1491,""adm1_name"":""Gujarat""},{""adm1_code"":1498,""adm1_name"":""Maharashtra""}]",2007-01-06,2023-09-25
2006-0271-AFG,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,AFG,Afghanistan,Southern Asia,Asia,"Chagcharan, Shahrak districts (Ghor province), Farkhar district (Takhar province), Taloqan city (Taloqan districts, Takhar province)",Heavy rains,,No,No,No,,21480,Km2,34.52,65.56,,2006,5,19,2006,5,23,21,150,465,,615,,,,,,,66.1603305617979,"[{""adm2_code"":99967,""adm2_name"":""Shahrak""},{""adm2_code"":99970,""adm2_name"":""Chaghcharan""},{""adm2_code"":3744,""adm2_name"":""Taloqan""},{""adm2_code"":99991,""adm2_name"":""Farkhar""}]",2007-01-06,2023-09-25
2006-0291-AFG,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,AFG,Afghanistan,Southern Asia,Asia,"Garziwan, Bilcheragh districts (Faryab province)","Melting snow, sesonal rains",,No,No,No,,,Km2,,,,2006,5,,2006,5,,,,1735,,1735,,,,,,,66.1603305617979,"[{""adm2_code"":99955,""adm2_name"":""Garziwan""},{""adm2_code"":99956,""adm2_name"":""Bilcheragh""}]",2007-01-06,2023-09-25
2006-0342-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Ballia, Chandauli districts (Uttar Pradesh province)",Monsoonal rain,,No,No,No,,13110,Km2,25.62,83.67,Ganges and tributaries,2006,6,24,2006,6,27,130,,300000,,300000,,,,,,,66.1603305617979,"[{""adm2_code"":17894,""adm2_name"":""Ballia""},{""adm2_code"":70262,""adm2_name"":""Chandauli""}]",2007-01-06,2023-09-25
2006-0342-NPL,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,NPL,Nepal,Southern Asia,Asia,"Banke area (Bheri district, Mid Western province), Kaski area (Gandaki district, Western province)",Monsoonal rain,,No,No,No,,,Km2,25.62,83.67,,2006,6,24,2006,8,3,,,,,,,,,,,,66.1603305617979,"[{""adm2_code"":22361,""adm2_name"":""Bheri""},{""adm2_code"":22363,""adm2_name"":""Gandaki""}]",2007-01-06,2023-09-25
2006-0365-AFG,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,AFG,Afghanistan,Southern Asia,Asia,"Khost, Nuristan provinces",Heavy rain,,No,No,No,,,Km2,33.06,69.95,,2006,7,9,2006,7,13,10,,,,,,,,,,,66.1603305617979,"[{""adm1_code"":287,""adm1_name"":""Khost""},{""adm1_code"":294,""adm1_name"":""Nuristan""}]",2007-01-06,2023-09-25
2006-0365-PAK,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,PAK,Pakistan,Southern Asia,Asia,"Govek, Faqir, Api villages (North Waziristan Agency district, Federally Administered Tribal Areas province)",Heavy rain,,No,No,No,,,Km2,33.06,69.95,,2006,7,9,2006,7,13,13,300,,,300,,,,,,,66.1603305617979,"[{""adm2_code"":40319,""adm2_name"":""North Waziristan Agency""}]",2007-01-06,2023-09-25
2006-0369-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Navsari, The Dangs districts (Gujarat)",Heavy rain,,No,No,No,,170100,Km2,22.41,71.31,,2006,7,4,2006,7,7,24,,8400,,8400,,,,,,,66.1603305617979,"[{""adm2_code"":17651,""adm2_name"":""The Dangs""},{""adm2_code"":70127,""adm2_name"":""Navsari""}]",2007-01-06,2023-09-25
2006-0370-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Gajapati, Rayagada districts (Orissa province)",Monsoonal rain,"Slide (land, mud, snow, rock)",No,No,No,,31360,Km2,19.17,83.65,"Gajapati, Rayagada, Jhingiritial",2006,7,3,2006,7,8,33,,,,,,,,,,,66.1603305617979,"[{""adm2_code"":70213,""adm2_name"":""Gajapati""},{""adm2_code"":70224,""adm2_name"":""Rayagada""}]",2007-01-06,2023-09-25
2006-0389-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,Jammu and Kashmir provinces,Monsoonal rain,,No,No,No,,,Km2,34.61,73.2,"Jelum, Chenab",2006,7,24,2006,8,22,15,,800,,800,,,,,,,66.1603305617979,"[{""adm1_code"":40422,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40423,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40424,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40425,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40426,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40427,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40428,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40429,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40430,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40431,""adm1_name"":""Administrative unit not available""}]",2007-01-06,2023-09-25
2006-0389-PAK,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,PAK,Pakistan,Southern Asia,Asia,"Jammu and Kashmir, Punjab, North-West Frontier provinces",Monsoonal rain,"Slide (land, mud, snow, rock)",No,No,No,124,42570,Km2,34.61,73.2,"Kunhar, Kabul, Swat rivers",2006,7,24,2006,8,22,40,,2000,,2000,,,,,,,66.1603305617979,"[{""adm1_code"":2275,""adm1_name"":""North-West Frontier""},{""adm1_code"":2276,""adm1_name"":""Punjab""},{""adm1_code"":40408,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40409,""adm1_name"":""Administrative unit not available""}]",2007-01-06,2023-09-25
2006-0414-PAK,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,PAK,Pakistan,Southern Asia,Asia,"Karachi Central, Karachi East, Karachi South, Karachi West districts (Sindh province)",Monsoonal rain,,No,No,No,,2748,Km2,25.03,67.12,Indus,2006,8,1,2006,8,22,74,50,,5000,5050,,,,,,,66.1603305617979,"[{""adm2_code"":40392,""adm2_name"":""Karachi Central District""},{""adm2_code"":40393,""adm2_name"":""Karachi East District""},{""adm2_code"":40394,""adm2_name"":""Karachi South District""},{""adm2_code"":40395,""adm2_name"":""Karachi West District""}]",2007-03-09,2023-09-25
2006-0416-AFG,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,AFG,Afghanistan,Southern Asia,Asia,"Sherzad district (Nangarhar province), Spera districts (Khost province), Urgun, Sarrawzah, Omna districts (Paktika province), Jaghuri district (Ghazni province), Surkh-e-Parsa district (Parwan province), Paktya province",Heavy rain,,No,No,No,,3116,Km2,34.08,69.75,,2006,7,30,2006,8,9,54,,,8000,8000,,,,,,,66.1603305617979,"[{""adm1_code"":296,""adm1_name"":""Paktya""},{""adm2_code"":3528,""adm2_name"":""Jaghuri""},{""adm2_code"":3622,""adm2_name"":""Spera""},{""adm2_code"":3671,""adm2_name"":""Sherzad""},{""adm2_code"":3691,""adm2_name"":""Omna""},{""adm2_code"":3692,""adm2_name"":""Sarrawzah(Sarhawzah)""},{""adm2_code"":3695,""adm2_name"":""Urgun""},{""adm2_code"":3723,""adm2_name"":""Surkh-e- Parsa""}]",2007-01-06,2023-09-25
2006-0417-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Andhra Pradesh, Gujarat, Maharashtra, Chhattisgarh, Rajasthan, Madhya Pradesh, Orissa, Karnataka provinces",Monsoonal rain,"Slide (land, mud, snow, rock)",No,No,No,4474,165400,Km2,20.19,73.82,"Narmada, Pooma, Puma, Ambika",2006,7,28,2006,9,12,350,65,,4000000,4000065,,,407000,615172,3390000,5123916,66.1603305617979,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""},{""adm1_code"":1491,""adm1_name"":""Gujarat""},{""adm1_code"":1494,""adm1_name"":""Karnataka""},{""adm1_code"":1498,""adm1_name"":""Maharashtra""},{""adm1_code"":1504,""adm1_name"":""Orissa""},{""adm1_code"":1506,""adm1_name"":""Rajasthan""},{""adm1_code"":70075,""adm1_name"":""Chhattisgarh""},{""adm1_code"":70079,""adm1_name"":""Madhya Pradesh""}]",2007-03-09,2023-09-25
2006-0417-PAK,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,PAK,Pakistan,Southern Asia,Asia,Sindh province,Monsoonal rain,,No,No,No,,,Km2,20.19,73.82,,2006,7,28,2006,9,12,,,,,,,,,,,,66.1603305617979,"[{""adm1_code"":2277,""adm1_name"":""Sindh""}]",2007-01-06,2023-09-25
2006-0424-AFG,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,AFG,Afghanistan,Southern Asia,Asia,"Kodee Kheel, Mam Kheel villages (Sherzad district, Nangarhar province)",Melting snow and continuous rain,,No,No,No,,,Km2,,,,2006,7,30,2006,7,30,12,5,,15,20,,,,,,,66.1603305617979,"[{""adm2_code"":3671,""adm2_name"":""Sherzad""}]",2006-08-07,2023-09-25
2006-0443-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,Gujarat province,Monsoonal rain,,No,No,No,,,Km2,,,,2006,8,,2006,8,,,,50000,,50000,,,,,,,66.1603305617979,"[{""adm1_code"":1491,""adm1_name"":""Gujarat""}]",2006-08-17,2023-09-25
2006-0469-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Barmer, Jaisalmer, Kota, Udaipur districts (Rajasthan province)",Monsoonal rain,,No,No,No,,,Km2,,,,2006,8,18,2006,9,2,135,,20000,,20000,,,,,,,66.1603305617979,"[{""adm2_code"":17837,""adm2_name"":""Barmer""},{""adm2_code"":17848,""adm2_name"":""Jaisalmer""},{""adm2_code"":17853,""adm2_name"":""Kota""},{""adm2_code"":17860,""adm2_name"":""Udaipur""}]",2007-03-09,2023-09-25
2006-0502-BGD,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,BGD,Bangladesh,Southern Asia,Asia,"Jessore, Khulna, Satkhira districts (Khulna province)",Monsoonal rain,,No,No,No,,28080,Km2,23.23,89.27,,2006,8,24,2006,9,20,,,135775,,135775,,,,,,,66.1603305617979,"[{""adm2_code"":5797,""adm2_name"":""Jessore""},{""adm2_code"":5799,""adm2_name"":""Khulna""},{""adm2_code"":5804,""adm2_name"":""Satkhira""}]",2007-01-07,2023-09-25
2006-0548-IND,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,IND,India,Southern Asia,Asia,Jammu and Kashmir provinces,Monsoonal rai,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,32.89,73.88,"Jhelum, Sutlej, Lidder, Chenab, Tavi, Tawi, Munnawar Tawi",2006,8,31,2006,9,11,19,,15000,,15000,,,,,,,66.1603305617979,"[{""adm1_code"":40422,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40423,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40424,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40425,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40426,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40427,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40428,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40429,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40430,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40431,""adm1_name"":""Administrative unit not available""}]",2007-01-07,2023-09-25
2006-0548-PAK,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,PAK,Pakistan,Southern Asia,Asia,"Punjab, Jammu and Kashmir provinces",Monsoonal rain,,No,No,No,,,Km2,32.89,73.88,,2006,8,31,2006,9,11,20,,,,,,,,,,,66.1603305617979,"[{""adm1_code"":2276,""adm1_name"":""Punjab""},{""adm1_code"":40408,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40409,""adm1_name"":""Administrative unit not available""}]",2007-01-07,2023-09-25
